"","gene_symbol","region","expression","in_16p_region","upreg"
"364","TAOK2","ctx-lh-superiorparietal",6.30383305479023,"Yes","Yes"
"365","TAOK2","ctx-lh-parsorbitalis",6.26379794501508,"Yes","Yes"
"366","TAOK2","ctx-rh-caudalmiddlefrontal",6.1020798589711,"Yes","Yes"
"367","TAOK2","ctx-rh-entorhinal",6.27320340530856,"Yes","Yes"
"368","TAOK2","ctx-lh-fusiform",6.19408443552675,"Yes","Yes"
"369","TAOK2","ctx-rh-pericalcarine",6.37657454977602,"Yes","Yes"
"370","TAOK2","ctx-rh-caudalanteriorcingulate",6.21934765953028,"Yes","Yes"
"371","TAOK2","ctx-rh-frontalpole",6.27449482097109,"Yes","Yes"
"372","TAOK2","ctx-rh-parstriangularis",6.07429452420005,"Yes","Yes"
"373","TAOK2","ctx-rh-postcentral",6.17456747503154,"Yes","Yes"
"374","TAOK2","ctx-rh-rostralanteriorcingulate",6.36813812368534,"Yes","Yes"
"375","TAOK2","ctx-lh-superiorfrontal",6.22403937371275,"Yes","Yes"
"376","TAOK2","ctx-lh-rostralanteriorcingulate",6.2669521959176,"Yes","Yes"
"377","TAOK2","ctx-lh-precentral",6.24019440634871,"Yes","Yes"
"378","TAOK2","ctx-lh-cuneus",6.23963030855839,"Yes","Yes"
"379","TAOK2","ctx-rh-posteriorcingulate",6.13962496329577,"Yes","Yes"
"380","TAOK2","ctx-lh-parsopercularis",6.2573634509535,"Yes","Yes"
"381","TAOK2","ctx-lh-insula",6.27892065391103,"Yes","Yes"
"382","TAOK2","ctx-rh-transversetemporal",6.10055999003202,"Yes","Yes"
"383","TAOK2","ctx-rh-superiorfrontal",6.13045691843445,"Yes","Yes"
"384","TAOK2","ctx-rh-parsorbitalis",6.09608279931249,"Yes","Yes"
"385","TAOK2","ctx-lh-transversetemporal",6.14888685980806,"Yes","Yes"
"386","TAOK2","ctx-rh-cuneus",6.12938305892593,"Yes","Yes"
"387","TAOK2","ctx-lh-inferiorparietal",6.26860301415938,"Yes","Yes"
"388","TAOK2","ctx-lh-pericalcarine",6.17616446479944,"Yes","Yes"
"389","TAOK2","ctx-lh-postcentral",6.28556965548238,"Yes","Yes"
"390","TAOK2","ctx-lh-supramarginal",6.28427826917062,"Yes","Yes"
"391","TAOK2","ctx-rh-fusiform",6.1472867740788,"Yes","Yes"
"392","TAOK2","ctx-lh-rostralmiddlefrontal",6.24375541764491,"Yes","Yes"
"393","TAOK2","ctx-rh-middletemporal",6.10902500173376,"Yes","Yes"
"394","TAOK2","ctx-lh-frontalpole",6.14007243745203,"Yes","Yes"
"395","TAOK2","ctx-lh-lingual",6.23990043794319,"Yes","Yes"
"396","TAOK2","ctx-lh-lateralorbitofrontal",6.24700250783311,"Yes","Yes"
"397","TAOK2","ctx-lh-bankssts",6.20620631172715,"Yes","Yes"
"398","TAOK2","ctx-rh-inferiorparietal",6.16385658767754,"Yes","Yes"
"399","TAOK2","ctx-lh-caudalanteriorcingulate",6.3732501659003,"Yes","Yes"
"400","TAOK2","ctx-lh-lateraloccipital",6.41850759318389,"Yes","Yes"
"401","TAOK2","ctx-lh-posteriorcingulate",6.29421153340419,"Yes","Yes"
"402","TAOK2","ctx-rh-rostralmiddlefrontal",6.12220245694306,"Yes","Yes"
"403","TAOK2","ctx-lh-parstriangularis",6.25780537255958,"Yes","Yes"
"404","TAOK2","ctx-lh-middletemporal",6.34749232921222,"Yes","Yes"
"405","TAOK2","ctx-rh-bankssts",6.38951914651471,"Yes","Yes"
"406","TAOK2","ctx-lh-caudalmiddlefrontal",6.26395702038901,"Yes","Yes"
"407","TAOK2","ctx-lh-temporalpole",6.33818610921651,"Yes","Yes"
"408","TAOK2","ctx-rh-paracentral",6.27769955928062,"Yes","Yes"
"409","INO80E","ctx-rh-insula",5.03574088007586,"Yes","Yes"
"410","INO80E","ctx-lh-paracentral",4.85809884671344,"Yes","Yes"
"411","INO80E","ctx-rh-precuneus",4.95248526479045,"Yes","Yes"
"412","INO80E","ctx-lh-medialorbitofrontal",4.93389816007356,"Yes","Yes"
"413","INO80E","ctx-rh-inferiortemporal",5.07294455739841,"Yes","Yes"
"414","INO80E","ctx-rh-medialorbitofrontal",5.16342705005547,"Yes","Yes"
"415","INO80E","ctx-rh-precentral",5.22539197273063,"Yes","Yes"
"416","INO80E","ctx-rh-lateralorbitofrontal",5.180572013325,"Yes","Yes"
"417","INO80E","ctx-rh-parahippocampal",5.01609490452426,"Yes","Yes"
"418","INO80E","ctx-lh-superiortemporal",4.97542079653594,"Yes","Yes"
"419","INO80E","ctx-lh-parahippocampal",4.80978791547717,"Yes","Yes"
"420","INO80E","ctx-rh-superiorparietal",5.13389431816563,"Yes","Yes"
"421","INO80E","ctx-lh-precuneus",4.94286104595724,"Yes","Yes"
"422","INO80E","ctx-lh-inferiortemporal",4.88440150967751,"Yes","Yes"
"423","INO80E","ctx-rh-supramarginal",5.22238942031585,"Yes","Yes"
"424","INO80E","ctx-rh-parsopercularis",5.09962296835409,"Yes","Yes"
"425","INO80E","ctx-rh-lingual",5.22209831998274,"Yes","Yes"
"426","INO80E","ctx-lh-isthmuscingulate",4.7073443400993,"Yes","Yes"
"427","INO80E","ctx-rh-isthmuscingulate",4.80094613856019,"Yes","Yes"
"428","INO80E","ctx-rh-lateraloccipital",5.07997236478472,"Yes","Yes"
"429","INO80E","ctx-rh-superiortemporal",4.99629936782349,"Yes","Yes"
"430","INO80E","ctx-lh-entorhinal",4.95320721133453,"Yes","Yes"
"431","INO80E","ctx-rh-temporalpole",5.27998481090137,"Yes","Yes"
"432","INO80E","ctx-lh-superiorparietal",5.01320379534146,"Yes","Yes"
"433","INO80E","ctx-lh-parsorbitalis",5.03705786910095,"Yes","Yes"
"434","INO80E","ctx-rh-caudalmiddlefrontal",5.31966272861323,"Yes","Yes"
"435","INO80E","ctx-rh-entorhinal",5.15860557739547,"Yes","Yes"
"436","INO80E","ctx-lh-fusiform",4.77997430363127,"Yes","Yes"
"437","INO80E","ctx-rh-pericalcarine",5.0216061524939,"Yes","Yes"
"438","INO80E","ctx-rh-caudalanteriorcingulate",5.04264638541772,"Yes","Yes"
"439","INO80E","ctx-rh-frontalpole",5.61415599724199,"Yes","Yes"
"440","INO80E","ctx-rh-parstriangularis",5.14259109397874,"Yes","Yes"
"441","INO80E","ctx-rh-postcentral",5.20014688817713,"Yes","Yes"
"442","INO80E","ctx-rh-rostralanteriorcingulate",5.11448679165552,"Yes","Yes"
"443","INO80E","ctx-lh-superiorfrontal",4.92179672783746,"Yes","Yes"
"444","INO80E","ctx-lh-rostralanteriorcingulate",4.81141388145123,"Yes","Yes"
"445","INO80E","ctx-lh-precentral",4.94563395401593,"Yes","Yes"
"446","INO80E","ctx-lh-cuneus",4.91354622516094,"Yes","Yes"
"447","INO80E","ctx-rh-posteriorcingulate",4.90213120145362,"Yes","Yes"
"448","INO80E","ctx-lh-parsopercularis",5.08077863116647,"Yes","Yes"
"449","INO80E","ctx-lh-insula",4.85874741869777,"Yes","Yes"
"450","INO80E","ctx-rh-transversetemporal",4.90098035889165,"Yes","Yes"
"451","INO80E","ctx-rh-superiorfrontal",5.17184399196515,"Yes","Yes"
"452","INO80E","ctx-rh-parsorbitalis",5.24516772155833,"Yes","Yes"
"453","INO80E","ctx-lh-transversetemporal",4.98372872144424,"Yes","Yes"
"454","INO80E","ctx-rh-cuneus",5.03809782731516,"Yes","Yes"
"455","INO80E","ctx-lh-inferiorparietal",4.96205062952493,"Yes","Yes"
"456","INO80E","ctx-lh-pericalcarine",5.29542561174058,"Yes","Yes"
"457","INO80E","ctx-lh-postcentral",5.12959205896921,"Yes","Yes"
"458","INO80E","ctx-lh-supramarginal",5.14214210739843,"Yes","Yes"
"459","INO80E","ctx-rh-fusiform",4.9911130500664,"Yes","Yes"
"460","INO80E","ctx-lh-rostralmiddlefrontal",4.999239652754,"Yes","Yes"
"461","INO80E","ctx-rh-middletemporal",4.90651401656758,"Yes","Yes"
"462","INO80E","ctx-lh-frontalpole",5.42286392800183,"Yes","Yes"
"463","INO80E","ctx-lh-lingual",4.97297817659826,"Yes","Yes"
"464","INO80E","ctx-lh-lateralorbitofrontal",4.85402212571074,"Yes","Yes"
"465","INO80E","ctx-lh-bankssts",4.73001118500311,"Yes","Yes"
"466","INO80E","ctx-rh-inferiorparietal",5.2626642212667,"Yes","Yes"
"467","INO80E","ctx-lh-caudalanteriorcingulate",4.71770956553917,"Yes","Yes"
"468","INO80E","ctx-lh-lateraloccipital",4.92935140702862,"Yes","Yes"
"469","INO80E","ctx-lh-posteriorcingulate",4.73251030364997,"Yes","Yes"
"470","INO80E","ctx-rh-rostralmiddlefrontal",5.22604997294609,"Yes","Yes"
"471","INO80E","ctx-lh-parstriangularis",4.84860837211814,"Yes","Yes"
"472","INO80E","ctx-lh-middletemporal",4.86497268855864,"Yes","Yes"
"473","INO80E","ctx-rh-bankssts",5.32880755324366,"Yes","Yes"
"474","INO80E","ctx-lh-caudalmiddlefrontal",4.96417535665988,"Yes","Yes"
"475","INO80E","ctx-lh-temporalpole",4.89331690474251,"Yes","Yes"
"476","INO80E","ctx-rh-paracentral",4.79164542997709,"Yes","Yes"
"477","ALDOA","ctx-rh-insula",10.9381522455111,"Yes","Yes"
"478","ALDOA","ctx-lh-paracentral",11.0061162248298,"Yes","Yes"
"479","ALDOA","ctx-rh-precuneus",10.7783118439333,"Yes","Yes"
"480","ALDOA","ctx-lh-medialorbitofrontal",10.9335171263725,"Yes","Yes"
"481","ALDOA","ctx-rh-inferiortemporal",11.0108281180943,"Yes","Yes"
"482","ALDOA","ctx-rh-medialorbitofrontal",10.9741206010516,"Yes","Yes"
"483","ALDOA","ctx-rh-precentral",10.8684351450482,"Yes","Yes"
"484","ALDOA","ctx-rh-lateralorbitofrontal",10.9435141254181,"Yes","Yes"
"485","ALDOA","ctx-rh-parahippocampal",11.0806219246873,"Yes","Yes"
"486","ALDOA","ctx-lh-superiortemporal",10.9585326812803,"Yes","Yes"
"487","ALDOA","ctx-lh-parahippocampal",10.9190169711635,"Yes","Yes"
"488","ALDOA","ctx-rh-superiorparietal",10.9299581296927,"Yes","Yes"
"489","ALDOA","ctx-lh-precuneus",10.9027701630333,"Yes","Yes"
"490","ALDOA","ctx-lh-inferiortemporal",10.8797691911631,"Yes","Yes"
"491","ALDOA","ctx-rh-supramarginal",10.9280825661738,"Yes","Yes"
"492","ALDOA","ctx-rh-parsopercularis",10.939480694527,"Yes","Yes"
"493","ALDOA","ctx-rh-lingual",10.952443444735,"Yes","Yes"
"494","ALDOA","ctx-lh-isthmuscingulate",10.913198681213,"Yes","Yes"
"495","ALDOA","ctx-rh-isthmuscingulate",10.9161654991751,"Yes","Yes"
"496","ALDOA","ctx-rh-lateraloccipital",10.711793510053,"Yes","Yes"
"497","ALDOA","ctx-rh-superiortemporal",10.9001535452304,"Yes","Yes"
"498","ALDOA","ctx-lh-entorhinal",11.0079656679083,"Yes","Yes"
"499","ALDOA","ctx-rh-temporalpole",10.9502936591005,"Yes","Yes"
"500","ALDOA","ctx-lh-superiorparietal",10.9096947727234,"Yes","Yes"
"501","ALDOA","ctx-lh-parsorbitalis",11.0434908029592,"Yes","Yes"
"502","ALDOA","ctx-rh-caudalmiddlefrontal",11.0484205968386,"Yes","Yes"
"503","ALDOA","ctx-rh-entorhinal",11.0626966641834,"Yes","Yes"
"504","ALDOA","ctx-lh-fusiform",11.0240710040556,"Yes","Yes"
"505","ALDOA","ctx-rh-pericalcarine",10.6969523848286,"Yes","Yes"
"506","ALDOA","ctx-rh-caudalanteriorcingulate",10.9912086219151,"Yes","Yes"
"507","ALDOA","ctx-rh-frontalpole",10.9813075649743,"Yes","Yes"
"508","ALDOA","ctx-rh-parstriangularis",10.8939366465184,"Yes","Yes"
"509","ALDOA","ctx-rh-postcentral",10.9412332601296,"Yes","Yes"
"510","ALDOA","ctx-rh-rostralanteriorcingulate",11.0504548005869,"Yes","Yes"
"511","ALDOA","ctx-lh-superiorfrontal",10.8538690992661,"Yes","Yes"
"512","ALDOA","ctx-lh-rostralanteriorcingulate",10.9203527936653,"Yes","Yes"
"513","ALDOA","ctx-lh-precentral",10.9974167138864,"Yes","Yes"
"514","ALDOA","ctx-lh-cuneus",10.8599050266692,"Yes","Yes"
"515","ALDOA","ctx-rh-posteriorcingulate",10.9699921907824,"Yes","Yes"
"516","ALDOA","ctx-lh-parsopercularis",10.9416522276042,"Yes","Yes"
"517","ALDOA","ctx-lh-insula",10.9485959333506,"Yes","Yes"
"518","ALDOA","ctx-rh-transversetemporal",10.7570769474389,"Yes","Yes"
"519","ALDOA","ctx-rh-superiorfrontal",10.7907473727154,"Yes","Yes"
"520","ALDOA","ctx-rh-parsorbitalis",10.7620229070969,"Yes","Yes"
"521","ALDOA","ctx-lh-transversetemporal",10.6511994707295,"Yes","Yes"
"522","ALDOA","ctx-rh-cuneus",10.6854279861542,"Yes","Yes"
"523","ALDOA","ctx-lh-inferiorparietal",10.7758516027912,"Yes","Yes"
"524","ALDOA","ctx-lh-pericalcarine",10.8640737795243,"Yes","Yes"
"525","ALDOA","ctx-lh-postcentral",11.0012975206916,"Yes","Yes"
"526","ALDOA","ctx-lh-supramarginal",10.9923634987375,"Yes","Yes"
"527","ALDOA","ctx-rh-fusiform",10.8508015926003,"Yes","Yes"
"528","ALDOA","ctx-lh-rostralmiddlefrontal",10.913901254015,"Yes","Yes"
"529","ALDOA","ctx-rh-middletemporal",10.9076012326951,"Yes","Yes"
"530","ALDOA","ctx-lh-frontalpole",11.1057752873606,"Yes","Yes"
"531","ALDOA","ctx-lh-lingual",10.8700378109066,"Yes","Yes"
"532","ALDOA","ctx-lh-lateralorbitofrontal",10.8613850981467,"Yes","Yes"
"533","ALDOA","ctx-lh-bankssts",10.8733048297348,"Yes","Yes"
"534","ALDOA","ctx-rh-inferiorparietal",10.9850541471216,"Yes","Yes"
"535","ALDOA","ctx-lh-caudalanteriorcingulate",11.0231609454843,"Yes","Yes"
"536","ALDOA","ctx-lh-lateraloccipital",10.9353964078171,"Yes","Yes"
"537","ALDOA","ctx-lh-posteriorcingulate",10.9972375015772,"Yes","Yes"
"538","ALDOA","ctx-rh-rostralmiddlefrontal",10.9354220727834,"Yes","Yes"
"539","ALDOA","ctx-lh-parstriangularis",10.7428442717414,"Yes","Yes"
"540","ALDOA","ctx-lh-middletemporal",10.8604297157978,"Yes","Yes"
"541","ALDOA","ctx-rh-bankssts",11.1047983578042,"Yes","Yes"
"542","ALDOA","ctx-lh-caudalmiddlefrontal",10.9160256822084,"Yes","Yes"
"543","ALDOA","ctx-lh-temporalpole",10.8302742573916,"Yes","Yes"
"544","ALDOA","ctx-rh-paracentral",11.0243756748294,"Yes","Yes"
"545","TMEM219","ctx-rh-insula",7.142013135526,"Yes","Yes"
"546","TMEM219","ctx-lh-paracentral",7.06681989427979,"Yes","Yes"
"547","TMEM219","ctx-rh-precuneus",6.90773879798023,"Yes","Yes"
"548","TMEM219","ctx-lh-medialorbitofrontal",7.22628036096842,"Yes","Yes"
"549","TMEM219","ctx-rh-inferiortemporal",7.03585952381389,"Yes","Yes"
"550","TMEM219","ctx-rh-medialorbitofrontal",7.11344883477616,"Yes","Yes"
"551","TMEM219","ctx-rh-precentral",7.03424491654096,"Yes","Yes"
"552","TMEM219","ctx-rh-lateralorbitofrontal",7.11775006543905,"Yes","Yes"
"553","TMEM219","ctx-rh-parahippocampal",7.14542209081436,"Yes","Yes"
"554","TMEM219","ctx-lh-superiortemporal",7.17149723920194,"Yes","Yes"
"555","TMEM219","ctx-lh-parahippocampal",7.20678078433854,"Yes","Yes"
"556","TMEM219","ctx-rh-superiorparietal",6.95342910319826,"Yes","Yes"
"557","TMEM219","ctx-lh-precuneus",7.16059087612331,"Yes","Yes"
"558","TMEM219","ctx-lh-inferiortemporal",7.28615480389181,"Yes","Yes"
"559","TMEM219","ctx-rh-supramarginal",7.14491995450494,"Yes","Yes"
"560","TMEM219","ctx-rh-parsopercularis",7.0145881386971,"Yes","Yes"
"561","TMEM219","ctx-rh-lingual",6.86727921748914,"Yes","Yes"
"562","TMEM219","ctx-lh-isthmuscingulate",7.12338387337618,"Yes","Yes"
"563","TMEM219","ctx-rh-isthmuscingulate",6.92823666132715,"Yes","Yes"
"564","TMEM219","ctx-rh-lateraloccipital",6.87360117166302,"Yes","Yes"
"565","TMEM219","ctx-rh-superiortemporal",7.08949482096419,"Yes","Yes"
"566","TMEM219","ctx-lh-entorhinal",7.41124491446846,"Yes","Yes"
"567","TMEM219","ctx-rh-temporalpole",7.28793756176275,"Yes","Yes"
"568","TMEM219","ctx-lh-superiorparietal",7.11045353840121,"Yes","Yes"
"569","TMEM219","ctx-lh-parsorbitalis",7.32412211099905,"Yes","Yes"
"570","TMEM219","ctx-rh-caudalmiddlefrontal",7.02113991182414,"Yes","Yes"
"571","TMEM219","ctx-rh-entorhinal",7.46043631517138,"Yes","Yes"
"572","TMEM219","ctx-lh-fusiform",7.20538941714367,"Yes","Yes"
"573","TMEM219","ctx-rh-pericalcarine",6.59923694300385,"Yes","Yes"
"574","TMEM219","ctx-rh-caudalanteriorcingulate",7.19316689542821,"Yes","Yes"
"575","TMEM219","ctx-rh-frontalpole",7.3504871913385,"Yes","Yes"
"576","TMEM219","ctx-rh-parstriangularis",7.06514608698793,"Yes","Yes"
"577","TMEM219","ctx-rh-postcentral",6.94795647434748,"Yes","Yes"
"578","TMEM219","ctx-rh-rostralanteriorcingulate",7.11833482410581,"Yes","Yes"
"579","TMEM219","ctx-lh-superiorfrontal",7.21344691479649,"Yes","Yes"
"580","TMEM219","ctx-lh-rostralanteriorcingulate",7.1887573551855,"Yes","Yes"
"581","TMEM219","ctx-lh-precentral",7.14966585199613,"Yes","Yes"
"582","TMEM219","ctx-lh-cuneus",6.99857341727283,"Yes","Yes"
"583","TMEM219","ctx-rh-posteriorcingulate",7.01124294847208,"Yes","Yes"
"584","TMEM219","ctx-lh-parsopercularis",7.11203082750764,"Yes","Yes"
"585","TMEM219","ctx-lh-insula",7.07805674112516,"Yes","Yes"
"586","TMEM219","ctx-rh-transversetemporal",6.88061584867227,"Yes","Yes"
"587","TMEM219","ctx-rh-superiorfrontal",7.12744433178487,"Yes","Yes"
"588","TMEM219","ctx-rh-parsorbitalis",6.95539927924532,"Yes","Yes"
"589","TMEM219","ctx-lh-transversetemporal",7.00512776189333,"Yes","Yes"
"590","TMEM219","ctx-rh-cuneus",6.69599391958452,"Yes","Yes"
"591","TMEM219","ctx-lh-inferiorparietal",7.10702817708044,"Yes","Yes"
"592","TMEM219","ctx-lh-pericalcarine",6.90596438730213,"Yes","Yes"
"593","TMEM219","ctx-lh-postcentral",7.08476946733667,"Yes","Yes"
"594","TMEM219","ctx-lh-supramarginal",7.20123613227175,"Yes","Yes"
"595","TMEM219","ctx-rh-fusiform",7.14028436817423,"Yes","Yes"
"596","TMEM219","ctx-lh-rostralmiddlefrontal",7.15206141479047,"Yes","Yes"
"597","TMEM219","ctx-rh-middletemporal",6.97953023891644,"Yes","Yes"
"598","TMEM219","ctx-lh-frontalpole",6.99923458450064,"Yes","Yes"
"599","TMEM219","ctx-lh-lingual",6.87596007094654,"Yes","Yes"
"600","TMEM219","ctx-lh-lateralorbitofrontal",7.15885910485208,"Yes","Yes"
"601","TMEM219","ctx-lh-bankssts",7.16808615126693,"Yes","Yes"
"602","TMEM219","ctx-rh-inferiorparietal",6.99695596790157,"Yes","Yes"
"603","TMEM219","ctx-lh-caudalanteriorcingulate",7.37329438441734,"Yes","Yes"
"604","TMEM219","ctx-lh-lateraloccipital",7.04972705489728,"Yes","Yes"
"605","TMEM219","ctx-lh-posteriorcingulate",7.02473532370409,"Yes","Yes"
"606","TMEM219","ctx-rh-rostralmiddlefrontal",7.03472452149384,"Yes","Yes"
"607","TMEM219","ctx-lh-parstriangularis",7.07095557250607,"Yes","Yes"
"608","TMEM219","ctx-lh-middletemporal",7.13080084058372,"Yes","Yes"
"609","TMEM219","ctx-rh-bankssts",7.31972789467554,"Yes","Yes"
"610","TMEM219","ctx-lh-caudalmiddlefrontal",7.32219351991258,"Yes","Yes"
"611","TMEM219","ctx-lh-temporalpole",7.45107024966646,"Yes","Yes"
"612","TMEM219","ctx-rh-paracentral",6.93480739958808,"Yes","Yes"
"613","ADAMTS17","ctx-rh-insula",1.99880626171731,"No","No"
"614","ADAMTS17","ctx-lh-paracentral",2.12770996544952,"No","No"
"615","ADAMTS17","ctx-rh-precuneus",2.16519596464417,"No","No"
"616","ADAMTS17","ctx-lh-medialorbitofrontal",1.70894775244745,"No","No"
"617","ADAMTS17","ctx-rh-inferiortemporal",2.06393150424546,"No","No"
"618","ADAMTS17","ctx-rh-medialorbitofrontal",1.91409006844425,"No","No"
"619","ADAMTS17","ctx-rh-precentral",2.10194598539667,"No","No"
"620","ADAMTS17","ctx-rh-lateralorbitofrontal",1.95318104156654,"No","No"
"621","ADAMTS17","ctx-rh-parahippocampal",1.97350337124648,"No","No"
"622","ADAMTS17","ctx-lh-superiortemporal",1.84033576818292,"No","No"
"623","ADAMTS17","ctx-lh-parahippocampal",1.81318695169783,"No","No"
"624","ADAMTS17","ctx-rh-superiorparietal",2.05078456354695,"No","No"
"625","ADAMTS17","ctx-lh-precuneus",2.13161074285711,"No","No"
"626","ADAMTS17","ctx-lh-inferiortemporal",2.19567586283239,"No","No"
"627","ADAMTS17","ctx-rh-supramarginal",2.23700339150243,"No","No"
"628","ADAMTS17","ctx-rh-parsopercularis",1.88296797827477,"No","No"
"629","ADAMTS17","ctx-rh-lingual",2.42257346203791,"No","No"
"630","ADAMTS17","ctx-lh-isthmuscingulate",1.98448255028798,"No","No"
"631","ADAMTS17","ctx-rh-isthmuscingulate",2.2470449963243,"No","No"
"632","ADAMTS17","ctx-rh-lateraloccipital",2.44406248273866,"No","No"
"633","ADAMTS17","ctx-rh-superiortemporal",1.99271928376643,"No","No"
"634","ADAMTS17","ctx-lh-entorhinal",1.96378401002754,"No","No"
"635","ADAMTS17","ctx-rh-temporalpole",1.8513746990847,"No","No"
"636","ADAMTS17","ctx-lh-superiorparietal",2.19770886689295,"No","No"
"637","ADAMTS17","ctx-lh-parsorbitalis",1.82851720815342,"No","No"
"638","ADAMTS17","ctx-rh-caudalmiddlefrontal",1.95669153763896,"No","No"
"639","ADAMTS17","ctx-rh-entorhinal",1.947416043621,"No","No"
"640","ADAMTS17","ctx-lh-fusiform",2.18008283841775,"No","No"
"641","ADAMTS17","ctx-rh-pericalcarine",3.8352935054948,"No","No"
"642","ADAMTS17","ctx-rh-caudalanteriorcingulate",1.75345334615543,"No","No"
"643","ADAMTS17","ctx-rh-frontalpole",2.40698056176211,"No","No"
"644","ADAMTS17","ctx-rh-parstriangularis",2.33653954519776,"No","No"
"645","ADAMTS17","ctx-rh-postcentral",2.15802040891801,"No","No"
"646","ADAMTS17","ctx-rh-rostralanteriorcingulate",1.69847084109816,"No","No"
"647","ADAMTS17","ctx-lh-superiorfrontal",2.01150468967948,"No","No"
"648","ADAMTS17","ctx-lh-rostralanteriorcingulate",1.71829032713987,"No","No"
"649","ADAMTS17","ctx-lh-precentral",1.99031742315734,"No","No"
"650","ADAMTS17","ctx-lh-cuneus",2.54247935022405,"No","No"
"651","ADAMTS17","ctx-rh-posteriorcingulate",2.22828266129674,"No","No"
"652","ADAMTS17","ctx-lh-parsopercularis",1.69787597081363,"No","No"
"653","ADAMTS17","ctx-lh-insula",1.80207893048798,"No","No"
"654","ADAMTS17","ctx-rh-transversetemporal",2.6061037074463,"No","No"
"655","ADAMTS17","ctx-rh-superiorfrontal",2.10873926417275,"No","No"
"656","ADAMTS17","ctx-rh-parsorbitalis",1.91496724589317,"No","No"
"657","ADAMTS17","ctx-lh-transversetemporal",2.17516698924516,"No","No"
"658","ADAMTS17","ctx-rh-cuneus",2.93486862079473,"No","No"
"659","ADAMTS17","ctx-lh-inferiorparietal",2.0725290133931,"No","No"
"660","ADAMTS17","ctx-lh-pericalcarine",2.79513722669371,"No","No"
"661","ADAMTS17","ctx-lh-postcentral",2.19522443083396,"No","No"
"662","ADAMTS17","ctx-lh-supramarginal",1.83531113314297,"No","No"
"663","ADAMTS17","ctx-rh-fusiform",2.17697160518332,"No","No"
"664","ADAMTS17","ctx-lh-rostralmiddlefrontal",1.96959396539954,"No","No"
"665","ADAMTS17","ctx-rh-middletemporal",1.97874182241624,"No","No"
"666","ADAMTS17","ctx-lh-frontalpole",1.8059086258608,"No","No"
"667","ADAMTS17","ctx-lh-lingual",2.6755783737372,"No","No"
"668","ADAMTS17","ctx-lh-lateralorbitofrontal",1.93465707398385,"No","No"
"669","ADAMTS17","ctx-lh-bankssts",2.70281788035031,"No","No"
"670","ADAMTS17","ctx-rh-inferiorparietal",1.95669464030663,"No","No"
"671","ADAMTS17","ctx-lh-caudalanteriorcingulate",1.77889048775821,"No","No"
"672","ADAMTS17","ctx-lh-lateraloccipital",2.31913005350189,"No","No"
"673","ADAMTS17","ctx-lh-posteriorcingulate",1.96975144013706,"No","No"
"674","ADAMTS17","ctx-rh-rostralmiddlefrontal",1.95590979049461,"No","No"
"675","ADAMTS17","ctx-lh-parstriangularis",2.19909274019953,"No","No"
"676","ADAMTS17","ctx-lh-middletemporal",1.79911485220621,"No","No"
"677","ADAMTS17","ctx-rh-bankssts",1.83305945937743,"No","No"
"678","ADAMTS17","ctx-lh-caudalmiddlefrontal",1.81254429040104,"No","No"
"679","ADAMTS17","ctx-lh-temporalpole",2.05745985430403,"No","No"
"680","ADAMTS17","ctx-rh-paracentral",2.00791191436905,"No","No"
"681","LGALS14","ctx-rh-insula",2.41989208952532,"No","No"
"682","LGALS14","ctx-lh-paracentral",2.49208773371174,"No","No"
"683","LGALS14","ctx-rh-precuneus",2.50912987725999,"No","No"
"684","LGALS14","ctx-lh-medialorbitofrontal",2.383407728138,"No","No"
"685","LGALS14","ctx-rh-inferiortemporal",2.7028341350837,"No","No"
"686","LGALS14","ctx-rh-medialorbitofrontal",2.51511202039783,"No","No"
"687","LGALS14","ctx-rh-precentral",2.51205420466887,"No","No"
"688","LGALS14","ctx-rh-lateralorbitofrontal",2.62088402589184,"No","No"
"689","LGALS14","ctx-rh-parahippocampal",2.78452254184287,"No","No"
"690","LGALS14","ctx-lh-superiortemporal",2.42710410417752,"No","No"
"691","LGALS14","ctx-lh-parahippocampal",2.45210450138614,"No","No"
"692","LGALS14","ctx-rh-superiorparietal",2.66737079347121,"No","No"
"693","LGALS14","ctx-lh-precuneus",2.43414857921663,"No","No"
"694","LGALS14","ctx-lh-inferiortemporal",2.29914992264929,"No","No"
"695","LGALS14","ctx-rh-supramarginal",2.5166380564332,"No","No"
"696","LGALS14","ctx-rh-parsopercularis",2.40012480770412,"No","No"
"697","LGALS14","ctx-rh-lingual",2.49215011552249,"No","No"
"698","LGALS14","ctx-lh-isthmuscingulate",2.35591091032252,"No","No"
"699","LGALS14","ctx-rh-isthmuscingulate",2.80872844300838,"No","No"
"700","LGALS14","ctx-rh-lateraloccipital",2.50510639133461,"No","No"
"701","LGALS14","ctx-rh-superiortemporal",2.67562860896045,"No","No"
"702","LGALS14","ctx-lh-entorhinal",2.37863646008863,"No","No"
"703","LGALS14","ctx-rh-temporalpole",2.23688548500729,"No","No"
"704","LGALS14","ctx-lh-superiorparietal",2.30440930049566,"No","No"
"705","LGALS14","ctx-lh-parsorbitalis",2.23105352758111,"No","No"
"706","LGALS14","ctx-rh-caudalmiddlefrontal",2.6245668337226,"No","No"
"707","LGALS14","ctx-rh-entorhinal",2.85151785607817,"No","No"
"708","LGALS14","ctx-lh-fusiform",2.37152768475542,"No","No"
"709","LGALS14","ctx-rh-pericalcarine",2.5503421582932,"No","No"
