"","gene_symbol","region","expression","in_16p_region","upreg"
"361","CORO1A","ctx-rh-superiortemporal",7.31998473526301,"Yes","No"
"362","CORO1A","ctx-lh-entorhinal",7.76252343307407,"Yes","No"
"363","CORO1A","ctx-rh-temporalpole",8.16581725102822,"Yes","No"
"364","CORO1A","ctx-lh-superiorparietal",7.40841212477482,"Yes","No"
"365","CORO1A","ctx-lh-parsorbitalis",7.80037236634142,"Yes","No"
"366","CORO1A","ctx-rh-caudalmiddlefrontal",7.27618367401274,"Yes","No"
"367","CORO1A","ctx-rh-entorhinal",7.67339342700627,"Yes","No"
"368","CORO1A","ctx-lh-fusiform",7.72416396810866,"Yes","No"
"369","CORO1A","ctx-rh-pericalcarine",6.39574725284728,"Yes","No"
"370","CORO1A","ctx-rh-caudalanteriorcingulate",7.48206494476934,"Yes","No"
"371","CORO1A","ctx-rh-frontalpole",7.78598758852328,"Yes","No"
"372","CORO1A","ctx-rh-parstriangularis",7.3461966338922,"Yes","No"
"373","CORO1A","ctx-rh-postcentral",6.90614944439091,"Yes","No"
"374","CORO1A","ctx-rh-rostralanteriorcingulate",7.78505223977595,"Yes","No"
"375","CORO1A","ctx-lh-superiorfrontal",7.47951305025792,"Yes","No"
"376","CORO1A","ctx-lh-rostralanteriorcingulate",7.62860321311557,"Yes","No"
"377","CORO1A","ctx-lh-precentral",7.3654312364063,"Yes","No"
"378","CORO1A","ctx-lh-cuneus",7.20496442385887,"Yes","No"
"379","CORO1A","ctx-rh-posteriorcingulate",7.32126155177144,"Yes","No"
"380","CORO1A","ctx-lh-parsopercularis",7.62500628467098,"Yes","No"
"381","CORO1A","ctx-lh-insula",7.75870033931857,"Yes","No"
"382","CORO1A","ctx-rh-transversetemporal",7.07699683299152,"Yes","No"
"383","CORO1A","ctx-rh-superiorfrontal",7.43459203835913,"Yes","No"
"384","CORO1A","ctx-rh-parsorbitalis",7.26672843355432,"Yes","No"
"385","CORO1A","ctx-lh-transversetemporal",7.33918226748274,"Yes","No"
"386","CORO1A","ctx-rh-cuneus",6.34607589903407,"Yes","No"
"387","CORO1A","ctx-lh-inferiorparietal",7.44510142054108,"Yes","No"
"388","CORO1A","ctx-lh-pericalcarine",6.83705674074642,"Yes","No"
"389","CORO1A","ctx-lh-postcentral",7.28859494045325,"Yes","No"
"390","CORO1A","ctx-lh-supramarginal",7.61343039269012,"Yes","No"
"391","CORO1A","ctx-rh-fusiform",7.50653823085372,"Yes","No"
"392","CORO1A","ctx-lh-rostralmiddlefrontal",7.57148324267828,"Yes","No"
"393","CORO1A","ctx-rh-middletemporal",7.41748763437042,"Yes","No"
"394","CORO1A","ctx-lh-frontalpole",7.58938088323887,"Yes","No"
"395","CORO1A","ctx-lh-lingual",7.07287674997157,"Yes","No"
"396","CORO1A","ctx-lh-lateralorbitofrontal",7.55686324780586,"Yes","No"
"397","CORO1A","ctx-lh-bankssts",7.43764485959521,"Yes","No"
"398","CORO1A","ctx-rh-inferiorparietal",7.33419212243845,"Yes","No"
"399","CORO1A","ctx-lh-caudalanteriorcingulate",7.48690593159274,"Yes","No"
"400","CORO1A","ctx-lh-lateraloccipital",7.38417392918554,"Yes","No"
"401","CORO1A","ctx-lh-posteriorcingulate",7.60909070896342,"Yes","No"
"402","CORO1A","ctx-rh-rostralmiddlefrontal",7.30794846754717,"Yes","No"
"403","CORO1A","ctx-lh-parstriangularis",7.41009840477052,"Yes","No"
"404","CORO1A","ctx-lh-middletemporal",7.67330826005336,"Yes","No"
"405","CORO1A","ctx-rh-bankssts",7.58512032128564,"Yes","No"
"406","CORO1A","ctx-lh-caudalmiddlefrontal",7.45848946049868,"Yes","No"
"407","CORO1A","ctx-lh-temporalpole",7.89373315818037,"Yes","No"
"408","CORO1A","ctx-rh-paracentral",7.00750937437318,"Yes","No"
"409","TAOK2","ctx-rh-insula",6.15092018248963,"Yes","No"
"410","TAOK2","ctx-lh-paracentral",6.29158292661031,"Yes","No"
"411","TAOK2","ctx-rh-precuneus",6.15231802033939,"Yes","No"
"412","TAOK2","ctx-lh-medialorbitofrontal",6.26106492859876,"Yes","No"
"413","TAOK2","ctx-rh-inferiortemporal",6.10818721686361,"Yes","No"
"414","TAOK2","ctx-rh-medialorbitofrontal",6.20422135311707,"Yes","No"
"415","TAOK2","ctx-rh-precentral",6.09426393736448,"Yes","No"
"416","TAOK2","ctx-rh-lateralorbitofrontal",6.20931623040992,"Yes","No"
"417","TAOK2","ctx-rh-parahippocampal",6.35895761983365,"Yes","No"
"418","TAOK2","ctx-lh-superiortemporal",6.2660035544922,"Yes","No"
"419","TAOK2","ctx-lh-parahippocampal",6.29822695521149,"Yes","No"
"420","TAOK2","ctx-rh-superiorparietal",5.95753732839672,"Yes","No"
"421","TAOK2","ctx-lh-precuneus",6.34060946141659,"Yes","No"
"422","TAOK2","ctx-lh-inferiortemporal",6.30686882413858,"Yes","No"
"423","TAOK2","ctx-rh-supramarginal",6.32503222807518,"Yes","No"
"424","TAOK2","ctx-rh-parsopercularis",6.18660301909334,"Yes","No"
"425","TAOK2","ctx-rh-lingual",6.27254216928239,"Yes","No"
"426","TAOK2","ctx-lh-isthmuscingulate",6.33232412589162,"Yes","No"
"427","TAOK2","ctx-rh-isthmuscingulate",6.24714542811744,"Yes","No"
"428","TAOK2","ctx-rh-lateraloccipital",6.23494106035949,"Yes","No"
"429","TAOK2","ctx-rh-superiortemporal",6.09731725880667,"Yes","No"
"430","TAOK2","ctx-lh-entorhinal",6.33349418977992,"Yes","No"
"431","TAOK2","ctx-rh-temporalpole",6.14482201701581,"Yes","No"
"432","TAOK2","ctx-lh-superiorparietal",6.30383305479023,"Yes","No"
"433","TAOK2","ctx-lh-parsorbitalis",6.26379794501508,"Yes","No"
"434","TAOK2","ctx-rh-caudalmiddlefrontal",6.1020798589711,"Yes","No"
"435","TAOK2","ctx-rh-entorhinal",6.27320340530856,"Yes","No"
"436","TAOK2","ctx-lh-fusiform",6.19408443552675,"Yes","No"
"437","TAOK2","ctx-rh-pericalcarine",6.37657454977602,"Yes","No"
"438","TAOK2","ctx-rh-caudalanteriorcingulate",6.21934765953028,"Yes","No"
"439","TAOK2","ctx-rh-frontalpole",6.27449482097109,"Yes","No"
"440","TAOK2","ctx-rh-parstriangularis",6.07429452420005,"Yes","No"
"441","TAOK2","ctx-rh-postcentral",6.17456747503154,"Yes","No"
"442","TAOK2","ctx-rh-rostralanteriorcingulate",6.36813812368534,"Yes","No"
"443","TAOK2","ctx-lh-superiorfrontal",6.22403937371275,"Yes","No"
"444","TAOK2","ctx-lh-rostralanteriorcingulate",6.2669521959176,"Yes","No"
"445","TAOK2","ctx-lh-precentral",6.24019440634871,"Yes","No"
"446","TAOK2","ctx-lh-cuneus",6.23963030855839,"Yes","No"
"447","TAOK2","ctx-rh-posteriorcingulate",6.13962496329577,"Yes","No"
"448","TAOK2","ctx-lh-parsopercularis",6.2573634509535,"Yes","No"
"449","TAOK2","ctx-lh-insula",6.27892065391103,"Yes","No"
"450","TAOK2","ctx-rh-transversetemporal",6.10055999003202,"Yes","No"
"451","TAOK2","ctx-rh-superiorfrontal",6.13045691843445,"Yes","No"
"452","TAOK2","ctx-rh-parsorbitalis",6.09608279931249,"Yes","No"
"453","TAOK2","ctx-lh-transversetemporal",6.14888685980806,"Yes","No"
"454","TAOK2","ctx-rh-cuneus",6.12938305892593,"Yes","No"
"455","TAOK2","ctx-lh-inferiorparietal",6.26860301415938,"Yes","No"
"456","TAOK2","ctx-lh-pericalcarine",6.17616446479944,"Yes","No"
"457","TAOK2","ctx-lh-postcentral",6.28556965548238,"Yes","No"
"458","TAOK2","ctx-lh-supramarginal",6.28427826917062,"Yes","No"
"459","TAOK2","ctx-rh-fusiform",6.1472867740788,"Yes","No"
"460","TAOK2","ctx-lh-rostralmiddlefrontal",6.24375541764491,"Yes","No"
"461","TAOK2","ctx-rh-middletemporal",6.10902500173376,"Yes","No"
"462","TAOK2","ctx-lh-frontalpole",6.14007243745203,"Yes","No"
"463","TAOK2","ctx-lh-lingual",6.23990043794319,"Yes","No"
"464","TAOK2","ctx-lh-lateralorbitofrontal",6.24700250783311,"Yes","No"
"465","TAOK2","ctx-lh-bankssts",6.20620631172715,"Yes","No"
"466","TAOK2","ctx-rh-inferiorparietal",6.16385658767754,"Yes","No"
"467","TAOK2","ctx-lh-caudalanteriorcingulate",6.3732501659003,"Yes","No"
"468","TAOK2","ctx-lh-lateraloccipital",6.41850759318389,"Yes","No"
"469","TAOK2","ctx-lh-posteriorcingulate",6.29421153340419,"Yes","No"
"470","TAOK2","ctx-rh-rostralmiddlefrontal",6.12220245694306,"Yes","No"
"471","TAOK2","ctx-lh-parstriangularis",6.25780537255958,"Yes","No"
"472","TAOK2","ctx-lh-middletemporal",6.34749232921222,"Yes","No"
"473","TAOK2","ctx-rh-bankssts",6.38951914651471,"Yes","No"
"474","TAOK2","ctx-lh-caudalmiddlefrontal",6.26395702038901,"Yes","No"
"475","TAOK2","ctx-lh-temporalpole",6.33818610921651,"Yes","No"
"476","TAOK2","ctx-rh-paracentral",6.27769955928062,"Yes","No"
"477","PIWIL3","ctx-rh-insula",1.5528811720239,"No","Yes"
"478","PIWIL3","ctx-lh-paracentral",1.41930512599756,"No","Yes"
"479","PIWIL3","ctx-rh-precuneus",1.73558040529324,"No","Yes"
"480","PIWIL3","ctx-lh-medialorbitofrontal",1.43291075925607,"No","Yes"
"481","PIWIL3","ctx-rh-inferiortemporal",1.65466116419244,"No","Yes"
"482","PIWIL3","ctx-rh-medialorbitofrontal",1.54910269128748,"No","Yes"
"483","PIWIL3","ctx-rh-precentral",1.62968783606057,"No","Yes"
"484","PIWIL3","ctx-rh-lateralorbitofrontal",1.50729687160708,"No","Yes"
"485","PIWIL3","ctx-rh-parahippocampal",1.71781777562485,"No","Yes"
"486","PIWIL3","ctx-lh-superiortemporal",1.41599072192673,"No","Yes"
"487","PIWIL3","ctx-lh-parahippocampal",1.29474277511668,"No","Yes"
"488","PIWIL3","ctx-rh-superiorparietal",1.81331187170419,"No","Yes"
"489","PIWIL3","ctx-lh-precuneus",1.58196296720383,"No","Yes"
"490","PIWIL3","ctx-lh-inferiortemporal",1.44117635331205,"No","Yes"
"491","PIWIL3","ctx-rh-supramarginal",1.69212362678798,"No","Yes"
"492","PIWIL3","ctx-rh-parsopercularis",1.43920894785113,"No","Yes"
"493","PIWIL3","ctx-rh-lingual",1.5605101405106,"No","Yes"
"494","PIWIL3","ctx-lh-isthmuscingulate",1.52361430884202,"No","Yes"
"495","PIWIL3","ctx-rh-isthmuscingulate",1.58601002119376,"No","Yes"
"496","PIWIL3","ctx-rh-lateraloccipital",1.61135849783189,"No","Yes"
"497","PIWIL3","ctx-rh-superiortemporal",1.69243469637616,"No","Yes"
"498","PIWIL3","ctx-lh-entorhinal",1.40709865222783,"No","Yes"
"499","PIWIL3","ctx-rh-temporalpole",1.58891954944552,"No","Yes"
"500","PIWIL3","ctx-lh-superiorparietal",1.54075206068072,"No","Yes"
"501","PIWIL3","ctx-lh-parsorbitalis",1.46717719189663,"No","Yes"
"502","PIWIL3","ctx-rh-caudalmiddlefrontal",1.64351813484286,"No","Yes"
"503","PIWIL3","ctx-rh-entorhinal",1.58195730214719,"No","Yes"
"504","PIWIL3","ctx-lh-fusiform",1.51697118950843,"No","Yes"
"505","PIWIL3","ctx-rh-pericalcarine",1.60620244429026,"No","Yes"
"506","PIWIL3","ctx-rh-caudalanteriorcingulate",1.59409231525328,"No","Yes"
"507","PIWIL3","ctx-rh-frontalpole",1.45969923353088,"No","Yes"
"508","PIWIL3","ctx-rh-parstriangularis",1.74561057819705,"No","Yes"
"509","PIWIL3","ctx-rh-postcentral",1.57760169682387,"No","Yes"
"510","PIWIL3","ctx-rh-rostralanteriorcingulate",1.49881167535446,"No","Yes"
"511","PIWIL3","ctx-lh-superiorfrontal",1.40926935609016,"No","Yes"
"512","PIWIL3","ctx-lh-rostralanteriorcingulate",1.4888274835888,"No","Yes"
"513","PIWIL3","ctx-lh-precentral",1.44154194133339,"No","Yes"
"514","PIWIL3","ctx-lh-cuneus",1.46822736441687,"No","Yes"
"515","PIWIL3","ctx-rh-posteriorcingulate",1.72526659124144,"No","Yes"
"516","PIWIL3","ctx-lh-parsopercularis",1.54502990669406,"No","Yes"
"517","PIWIL3","ctx-lh-insula",1.35201413701773,"No","Yes"
"518","PIWIL3","ctx-rh-transversetemporal",1.92815064068105,"No","Yes"
"519","PIWIL3","ctx-rh-superiorfrontal",1.57207542261319,"No","Yes"
"520","PIWIL3","ctx-rh-parsorbitalis",1.81521610694445,"No","Yes"
"521","PIWIL3","ctx-lh-transversetemporal",1.41344829371356,"No","Yes"
"522","PIWIL3","ctx-rh-cuneus",1.84946525243705,"No","Yes"
"523","PIWIL3","ctx-lh-inferiorparietal",1.48272501193301,"No","Yes"
"524","PIWIL3","ctx-lh-pericalcarine",1.57982778214394,"No","Yes"
"525","PIWIL3","ctx-lh-postcentral",1.46700447985086,"No","Yes"
"526","PIWIL3","ctx-lh-supramarginal",1.5225388691815,"No","Yes"
"527","PIWIL3","ctx-rh-fusiform",1.79120193924232,"No","Yes"
"528","PIWIL3","ctx-lh-rostralmiddlefrontal",1.3933875840119,"No","Yes"
"529","PIWIL3","ctx-rh-middletemporal",1.65276380269409,"No","Yes"
"530","PIWIL3","ctx-lh-frontalpole",1.54869082361508,"No","Yes"
"531","PIWIL3","ctx-lh-lingual",1.47523274773407,"No","Yes"
"532","PIWIL3","ctx-lh-lateralorbitofrontal",1.33036663596315,"No","Yes"
"533","PIWIL3","ctx-lh-bankssts",1.81118932562098,"No","Yes"
"534","PIWIL3","ctx-rh-inferiorparietal",1.51865089118466,"No","Yes"
"535","PIWIL3","ctx-lh-caudalanteriorcingulate",1.4405544335075,"No","Yes"
"536","PIWIL3","ctx-lh-lateraloccipital",1.45903856854647,"No","Yes"
"537","PIWIL3","ctx-lh-posteriorcingulate",1.45585252325498,"No","Yes"
"538","PIWIL3","ctx-rh-rostralmiddlefrontal",1.60713607686656,"No","Yes"
"539","PIWIL3","ctx-lh-parstriangularis",1.47999551945237,"No","Yes"
"540","PIWIL3","ctx-lh-middletemporal",1.58796053573601,"No","Yes"
"541","PIWIL3","ctx-rh-bankssts",1.39790363669244,"No","Yes"
"542","PIWIL3","ctx-lh-caudalmiddlefrontal",1.39748838058076,"No","Yes"
"543","PIWIL3","ctx-lh-temporalpole",1.45744542490884,"No","Yes"
"544","PIWIL3","ctx-rh-paracentral",1.66685029440105,"No","Yes"
"545","INO80E","ctx-rh-insula",5.03574088007586,"Yes","No"
"546","INO80E","ctx-lh-paracentral",4.85809884671344,"Yes","No"
"547","INO80E","ctx-rh-precuneus",4.95248526479045,"Yes","No"
"548","INO80E","ctx-lh-medialorbitofrontal",4.93389816007356,"Yes","No"
"549","INO80E","ctx-rh-inferiortemporal",5.07294455739841,"Yes","No"
"550","INO80E","ctx-rh-medialorbitofrontal",5.16342705005547,"Yes","No"
"551","INO80E","ctx-rh-precentral",5.22539197273063,"Yes","No"
"552","INO80E","ctx-rh-lateralorbitofrontal",5.180572013325,"Yes","No"
"553","INO80E","ctx-rh-parahippocampal",5.01609490452426,"Yes","No"
"554","INO80E","ctx-lh-superiortemporal",4.97542079653594,"Yes","No"
"555","INO80E","ctx-lh-parahippocampal",4.80978791547717,"Yes","No"
"556","INO80E","ctx-rh-superiorparietal",5.13389431816563,"Yes","No"
"557","INO80E","ctx-lh-precuneus",4.94286104595724,"Yes","No"
"558","INO80E","ctx-lh-inferiortemporal",4.88440150967751,"Yes","No"
"559","INO80E","ctx-rh-supramarginal",5.22238942031585,"Yes","No"
"560","INO80E","ctx-rh-parsopercularis",5.09962296835409,"Yes","No"
"561","INO80E","ctx-rh-lingual",5.22209831998274,"Yes","No"
"562","INO80E","ctx-lh-isthmuscingulate",4.7073443400993,"Yes","No"
"563","INO80E","ctx-rh-isthmuscingulate",4.80094613856019,"Yes","No"
"564","INO80E","ctx-rh-lateraloccipital",5.07997236478472,"Yes","No"
"565","INO80E","ctx-rh-superiortemporal",4.99629936782349,"Yes","No"
"566","INO80E","ctx-lh-entorhinal",4.95320721133453,"Yes","No"
"567","INO80E","ctx-rh-temporalpole",5.27998481090137,"Yes","No"
"568","INO80E","ctx-lh-superiorparietal",5.01320379534146,"Yes","No"
"569","INO80E","ctx-lh-parsorbitalis",5.03705786910095,"Yes","No"
"570","INO80E","ctx-rh-caudalmiddlefrontal",5.31966272861323,"Yes","No"
"571","INO80E","ctx-rh-entorhinal",5.15860557739547,"Yes","No"
"572","INO80E","ctx-lh-fusiform",4.77997430363127,"Yes","No"
"573","INO80E","ctx-rh-pericalcarine",5.0216061524939,"Yes","No"
"574","INO80E","ctx-rh-caudalanteriorcingulate",5.04264638541772,"Yes","No"
"575","INO80E","ctx-rh-frontalpole",5.61415599724199,"Yes","No"
"576","INO80E","ctx-rh-parstriangularis",5.14259109397874,"Yes","No"
"577","INO80E","ctx-rh-postcentral",5.20014688817713,"Yes","No"
"578","INO80E","ctx-rh-rostralanteriorcingulate",5.11448679165552,"Yes","No"
"579","INO80E","ctx-lh-superiorfrontal",4.92179672783746,"Yes","No"
"580","INO80E","ctx-lh-rostralanteriorcingulate",4.81141388145123,"Yes","No"
"581","INO80E","ctx-lh-precentral",4.94563395401593,"Yes","No"
"582","INO80E","ctx-lh-cuneus",4.91354622516094,"Yes","No"
"583","INO80E","ctx-rh-posteriorcingulate",4.90213120145362,"Yes","No"
"584","INO80E","ctx-lh-parsopercularis",5.08077863116647,"Yes","No"
"585","INO80E","ctx-lh-insula",4.85874741869777,"Yes","No"
"586","INO80E","ctx-rh-transversetemporal",4.90098035889165,"Yes","No"
"587","INO80E","ctx-rh-superiorfrontal",5.17184399196515,"Yes","No"
"588","INO80E","ctx-rh-parsorbitalis",5.24516772155833,"Yes","No"
"589","INO80E","ctx-lh-transversetemporal",4.98372872144424,"Yes","No"
"590","INO80E","ctx-rh-cuneus",5.03809782731516,"Yes","No"
"591","INO80E","ctx-lh-inferiorparietal",4.96205062952493,"Yes","No"
"592","INO80E","ctx-lh-pericalcarine",5.29542561174058,"Yes","No"
"593","INO80E","ctx-lh-postcentral",5.12959205896921,"Yes","No"
"594","INO80E","ctx-lh-supramarginal",5.14214210739843,"Yes","No"
"595","INO80E","ctx-rh-fusiform",4.9911130500664,"Yes","No"
"596","INO80E","ctx-lh-rostralmiddlefrontal",4.999239652754,"Yes","No"
"597","INO80E","ctx-rh-middletemporal",4.90651401656758,"Yes","No"
"598","INO80E","ctx-lh-frontalpole",5.42286392800183,"Yes","No"
"599","INO80E","ctx-lh-lingual",4.97297817659826,"Yes","No"
"600","INO80E","ctx-lh-lateralorbitofrontal",4.85402212571074,"Yes","No"
"601","INO80E","ctx-lh-bankssts",4.73001118500311,"Yes","No"
"602","INO80E","ctx-rh-inferiorparietal",5.2626642212667,"Yes","No"
"603","INO80E","ctx-lh-caudalanteriorcingulate",4.71770956553917,"Yes","No"
"604","INO80E","ctx-lh-lateraloccipital",4.92935140702862,"Yes","No"
"605","INO80E","ctx-lh-posteriorcingulate",4.73251030364997,"Yes","No"
"606","INO80E","ctx-rh-rostralmiddlefrontal",5.22604997294609,"Yes","No"
"607","INO80E","ctx-lh-parstriangularis",4.84860837211814,"Yes","No"
"608","INO80E","ctx-lh-middletemporal",4.86497268855864,"Yes","No"
"609","INO80E","ctx-rh-bankssts",5.32880755324366,"Yes","No"
"610","INO80E","ctx-lh-caudalmiddlefrontal",4.96417535665988,"Yes","No"
"611","INO80E","ctx-lh-temporalpole",4.89331690474251,"Yes","No"
"612","INO80E","ctx-rh-paracentral",4.79164542997709,"Yes","No"
"613","CALML6","ctx-rh-insula",3.42713516189573,"No","Yes"
"614","CALML6","ctx-lh-paracentral",3.49284731703941,"No","Yes"
"615","CALML6","ctx-rh-precuneus",3.40434184476258,"No","Yes"
"616","CALML6","ctx-lh-medialorbitofrontal",3.08688786955458,"No","Yes"
"617","CALML6","ctx-rh-inferiortemporal",3.27753762003597,"No","Yes"
"618","CALML6","ctx-rh-medialorbitofrontal",3.47958631219973,"No","Yes"
"619","CALML6","ctx-rh-precentral",3.41902838238955,"No","Yes"
"620","CALML6","ctx-rh-lateralorbitofrontal",3.39725314685708,"No","Yes"
"621","CALML6","ctx-rh-parahippocampal",3.44245418198898,"No","Yes"
"622","CALML6","ctx-lh-superiortemporal",3.37795346524083,"No","Yes"
"623","CALML6","ctx-lh-parahippocampal",3.30667617213571,"No","Yes"
"624","CALML6","ctx-rh-superiorparietal",3.34058683319029,"No","Yes"
"625","CALML6","ctx-lh-precuneus",3.41998712147605,"No","Yes"
"626","CALML6","ctx-lh-inferiortemporal",3.41573698518926,"No","Yes"
"627","CALML6","ctx-rh-supramarginal",3.35019463132943,"No","Yes"
"628","CALML6","ctx-rh-parsopercularis",3.3161498981476,"No","Yes"
"629","CALML6","ctx-rh-lingual",3.47698193253351,"No","Yes"
"630","CALML6","ctx-lh-isthmuscingulate",3.16927999239854,"No","Yes"
"631","CALML6","ctx-rh-isthmuscingulate",3.67258080271898,"No","Yes"
"632","CALML6","ctx-rh-lateraloccipital",3.34054818440585,"No","Yes"
"633","CALML6","ctx-rh-superiortemporal",3.59266261120275,"No","Yes"
"634","CALML6","ctx-lh-entorhinal",3.13867902176167,"No","Yes"
"635","CALML6","ctx-rh-temporalpole",3.41255076020396,"No","Yes"
"636","CALML6","ctx-lh-superiorparietal",3.31152549741158,"No","Yes"
"637","CALML6","ctx-lh-parsorbitalis",3.28491738919758,"No","Yes"
"638","CALML6","ctx-rh-caudalmiddlefrontal",3.89200469995225,"No","Yes"
"639","CALML6","ctx-rh-entorhinal",3.10930422215221,"No","Yes"
"640","CALML6","ctx-lh-fusiform",3.3453233024656,"No","Yes"
"641","CALML6","ctx-rh-pericalcarine",3.71298192266091,"No","Yes"
"642","CALML6","ctx-rh-caudalanteriorcingulate",3.78245508907483,"No","Yes"
"643","CALML6","ctx-rh-frontalpole",3.62108633432464,"No","Yes"
"644","CALML6","ctx-rh-parstriangularis",3.55617639941671,"No","Yes"
"645","CALML6","ctx-rh-postcentral",3.62565353009782,"No","Yes"
"646","CALML6","ctx-rh-rostralanteriorcingulate",3.39460147565377,"No","Yes"
"647","CALML6","ctx-lh-superiorfrontal",3.3244372085938,"No","Yes"
"648","CALML6","ctx-lh-rostralanteriorcingulate",3.17916861568615,"No","Yes"
"649","CALML6","ctx-lh-precentral",3.28724301294429,"No","Yes"
"650","CALML6","ctx-lh-cuneus",3.81753189200145,"No","Yes"
"651","CALML6","ctx-rh-posteriorcingulate",3.59575498394472,"No","Yes"
"652","CALML6","ctx-lh-parsopercularis",3.4592854689516,"No","Yes"
"653","CALML6","ctx-lh-insula",3.34169163936161,"No","Yes"
"654","CALML6","ctx-rh-transversetemporal",3.67556205666897,"No","Yes"
"655","CALML6","ctx-rh-superiorfrontal",3.49847552948189,"No","Yes"
"656","CALML6","ctx-rh-parsorbitalis",3.77668614755187,"No","Yes"
"657","CALML6","ctx-lh-transversetemporal",3.58237816563024,"No","Yes"
"658","CALML6","ctx-rh-cuneus",3.49986857847237,"No","Yes"
"659","CALML6","ctx-lh-inferiorparietal",3.31824386547076,"No","Yes"
"660","CALML6","ctx-lh-pericalcarine",3.34423740680381,"No","Yes"
"661","CALML6","ctx-lh-postcentral",3.38638740018454,"No","Yes"
"662","CALML6","ctx-lh-supramarginal",3.43691674610301,"No","Yes"
"663","CALML6","ctx-rh-fusiform",3.44330140686364,"No","Yes"
"664","CALML6","ctx-lh-rostralmiddlefrontal",3.3674475031324,"No","Yes"
"665","CALML6","ctx-rh-middletemporal",3.42105028081256,"No","Yes"
"666","CALML6","ctx-lh-frontalpole",3.49934907644356,"No","Yes"
"667","CALML6","ctx-lh-lingual",3.48018212292395,"No","Yes"
"668","CALML6","ctx-lh-lateralorbitofrontal",3.47688468430544,"No","Yes"
"669","CALML6","ctx-lh-bankssts",3.43912218168871,"No","Yes"
"670","CALML6","ctx-rh-inferiorparietal",3.79977308758727,"No","Yes"
"671","CALML6","ctx-lh-caudalanteriorcingulate",3.03934320802679,"No","Yes"
"672","CALML6","ctx-lh-lateraloccipital",3.79092389387093,"No","Yes"
"673","CALML6","ctx-lh-posteriorcingulate",3.30095843527173,"No","Yes"
"674","CALML6","ctx-rh-rostralmiddlefrontal",3.56698042286192,"No","Yes"
"675","CALML6","ctx-lh-parstriangularis",3.33020881874315,"No","Yes"
"676","CALML6","ctx-lh-middletemporal",3.27924059116344,"No","Yes"
"677","CALML6","ctx-rh-bankssts",3.29673212050115,"No","Yes"
"678","CALML6","ctx-lh-caudalmiddlefrontal",3.44017623091984,"No","Yes"
"679","CALML6","ctx-lh-temporalpole",3.12777386861636,"No","Yes"
"680","CALML6","ctx-rh-paracentral",3.29591496105844,"No","Yes"
"681","EDN3","ctx-rh-insula",4.19368843199394,"No","Yes"
"682","EDN3","ctx-lh-paracentral",4.25683989957366,"No","Yes"
"683","EDN3","ctx-rh-precuneus",3.98014437874786,"No","Yes"
"684","EDN3","ctx-lh-medialorbitofrontal",4.29541196395962,"No","Yes"
"685","EDN3","ctx-rh-inferiortemporal",4.11290148766632,"No","Yes"
"686","EDN3","ctx-rh-medialorbitofrontal",4.1602395381316,"No","Yes"
"687","EDN3","ctx-rh-precentral",4.41959835968821,"No","Yes"
"688","EDN3","ctx-rh-lateralorbitofrontal",4.31212517861955,"No","Yes"
"689","EDN3","ctx-rh-parahippocampal",4.04698260052196,"No","Yes"
"690","EDN3","ctx-lh-superiortemporal",4.12937481000043,"No","Yes"
"691","EDN3","ctx-lh-parahippocampal",4.05686691542222,"No","Yes"
"692","EDN3","ctx-rh-superiorparietal",3.99657790947998,"No","Yes"
"693","EDN3","ctx-lh-precuneus",4.34304724356774,"No","Yes"
"694","EDN3","ctx-lh-inferiortemporal",4.12609745040136,"No","Yes"
"695","EDN3","ctx-rh-supramarginal",4.33286305296115,"No","Yes"
"696","EDN3","ctx-rh-parsopercularis",4.380039864192,"No","Yes"
"697","EDN3","ctx-rh-lingual",4.50767102718689,"No","Yes"
"698","EDN3","ctx-lh-isthmuscingulate",4.17766142895332,"No","Yes"
"699","EDN3","ctx-rh-isthmuscingulate",4.30623392895294,"No","Yes"
"700","EDN3","ctx-rh-lateraloccipital",4.25393230105818,"No","Yes"
"701","EDN3","ctx-rh-superiortemporal",4.16734690205225,"No","Yes"
"702","EDN3","ctx-lh-entorhinal",3.99337364704384,"No","Yes"
"703","EDN3","ctx-rh-temporalpole",4.0623733831424,"No","Yes"
"704","EDN3","ctx-lh-superiorparietal",4.02805234479965,"No","Yes"
"705","EDN3","ctx-lh-parsorbitalis",4.42352288231775,"No","Yes"
"706","EDN3","ctx-rh-caudalmiddlefrontal",4.49896403033656,"No","Yes"
"707","EDN3","ctx-rh-entorhinal",3.90870853396921,"No","Yes"
"708","EDN3","ctx-lh-fusiform",4.14239394977032,"No","Yes"
"709","EDN3","ctx-rh-pericalcarine",4.88326088513769,"No","Yes"
"710","EDN3","ctx-rh-caudalanteriorcingulate",4.45580842937275,"No","Yes"
"711","EDN3","ctx-rh-frontalpole",4.34577411572051,"No","Yes"
"712","EDN3","ctx-rh-parstriangularis",4.30529471152402,"No","Yes"
"713","EDN3","ctx-rh-postcentral",4.27078152137395,"No","Yes"
"714","EDN3","ctx-rh-rostralanteriorcingulate",4.23504772125922,"No","Yes"
"715","EDN3","ctx-lh-superiorfrontal",4.35059641662914,"No","Yes"
"716","EDN3","ctx-lh-rostralanteriorcingulate",4.11915764764248,"No","Yes"
"717","EDN3","ctx-lh-precentral",4.39517594171042,"No","Yes"
"718","EDN3","ctx-lh-cuneus",4.37322370465882,"No","Yes"
